external_urls/spotify,followers/href,followers/total,genres/0,genres/1,href,id,images/0/height,images/0/url,images/0/width,images/1/height,images/1/url,images/1/width,images/2/height,images/2/url,images/2/width,name,popularity,type,uri,genres/2,genres/3,genres/4,genres/5,genres/6,genres/7,genres/8,images/3/height,images/3/url,images/3/width,genres/9,genres/10
https://open.spotify.com/artist/0aVgVOhRDAYA3Vh0oLc6NZ,,35,kenyan pop,,https://api.spotify.com/v1/artists/0aVgVOhRDAYA3Vh0oLc6NZ,0aVgVOhRDAYA3Vh0oLc6NZ,640,https://i.scdn.co/image/ab67616d0000b2730fb4e10e5dc1b7b57ef63ebf,640,300,https://i.scdn.co/image/ab67616d00001e020fb4e10e5dc1b7b57ef63ebf,300,64,https://i.scdn.co/image/ab67616d000048510fb4e10e5dc1b7b57ef63ebf,64,Cannibal,3,artist,spotify:artist:0aVgVOhRDAYA3Vh0oLc6NZ,,,,,,,,,,,,
https://open.spotify.com/artist/0hHCyPJGHdIZ06Q7jpLJTg,,1205,kazakh pop,,https://api.spotify.com/v1/artists/0hHCyPJGHdIZ06Q7jpLJTg,0hHCyPJGHdIZ06Q7jpLJTg,640,https://i.scdn.co/image/ab67616d0000b273cb9faa9a981b27188f4382c8,640,300,https://i.scdn.co/image/ab67616d00001e02cb9faa9a981b27188f4382c8,300,64,https://i.scdn.co/image/ab67616d00004851cb9faa9a981b27188f4382c8,64,Айқын Толепберген,12,artist,spotify:artist:0hHCyPJGHdIZ06Q7jpLJTg,,,,,,,,,,,,
https://open.spotify.com/artist/0lVlMCaYwDZFLje1sGNgcg,,35,kikuyu pop,,https://api.spotify.com/v1/artists/0lVlMCaYwDZFLje1sGNgcg,0lVlMCaYwDZFLje1sGNgcg,,,,,,,,,,Ruwengo Brothers,5,artist,spotify:artist:0lVlMCaYwDZFLje1sGNgcg,,,,,,,,,,,,
https://open.spotify.com/artist/0mtkR2d6FoeGolJXfpcFTo,,81,kashmiri pop,,https://api.spotify.com/v1/artists/0mtkR2d6FoeGolJXfpcFTo,0mtkR2d6FoeGolJXfpcFTo,640,https://i.scdn.co/image/ab67616d0000b273a28fb51420c06f147f1b4ede,640,300,https://i.scdn.co/image/ab67616d00001e02a28fb51420c06f147f1b4ede,300,64,https://i.scdn.co/image/ab67616d00004851a28fb51420c06f147f1b4ede,64,Qasamir,6,artist,spotify:artist:0mtkR2d6FoeGolJXfpcFTo,,,,,,,,,,,,
https://open.spotify.com/artist/0oBpoZMkHSHxPF1gb48y6E,,38,kenyan pop,,https://api.spotify.com/v1/artists/0oBpoZMkHSHxPF1gb48y6E,0oBpoZMkHSHxPF1gb48y6E,,,,,,,,,,Tattu,3,artist,spotify:artist:0oBpoZMkHSHxPF1gb48y6E,,,,,,,,,,,,
https://open.spotify.com/artist/0q24R6q5LC06icDxpXHaXD,,17,kenyan pop,,https://api.spotify.com/v1/artists/0q24R6q5LC06icDxpXHaXD,0q24R6q5LC06icDxpXHaXD,640,https://i.scdn.co/image/ab67616d0000b273d3bca67e38d59ecddad5f523,640,300,https://i.scdn.co/image/ab67616d00001e02d3bca67e38d59ecddad5f523,300,64,https://i.scdn.co/image/ab67616d00004851d3bca67e38d59ecddad5f523,64,Sudi Boy,0,artist,spotify:artist:0q24R6q5LC06icDxpXHaXD,,,,,,,,,,,,
https://open.spotify.com/artist/0q8VBTBPy51uItAyM0TBez,,32,kazakh pop,,https://api.spotify.com/v1/artists/0q8VBTBPy51uItAyM0TBez,0q8VBTBPy51uItAyM0TBez,640,https://i.scdn.co/image/ab67616d0000b2730619bccd0bfa8bdcc4b98dc1,640,300,https://i.scdn.co/image/ab67616d00001e020619bccd0bfa8bdcc4b98dc1,300,64,https://i.scdn.co/image/ab67616d000048510619bccd0bfa8bdcc4b98dc1,64,Радиус,2,artist,spotify:artist:0q8VBTBPy51uItAyM0TBez,,,,,,,,,,,,
https://open.spotify.com/artist/0swSZtGLMixFqIxIcRrzqc,,16,kazakh pop,,https://api.spotify.com/v1/artists/0swSZtGLMixFqIxIcRrzqc,0swSZtGLMixFqIxIcRrzqc,640,https://i.scdn.co/image/ab67616d0000b27340952d551f64e6748cb20811,640,300,https://i.scdn.co/image/ab67616d00001e0240952d551f64e6748cb20811,300,64,https://i.scdn.co/image/ab67616d0000485140952d551f64e6748cb20811,64,Карина Абдуллина,1,artist,spotify:artist:0swSZtGLMixFqIxIcRrzqc,,,,,,,,,,,,
https://open.spotify.com/artist/0tQ7ils3KEbyqRhm0EyIun,,186,kazakh pop,,https://api.spotify.com/v1/artists/0tQ7ils3KEbyqRhm0EyIun,0tQ7ils3KEbyqRhm0EyIun,640,https://i.scdn.co/image/ab67616d0000b2730daeb1e722171b55b6772536,640,300,https://i.scdn.co/image/ab67616d00001e020daeb1e722171b55b6772536,300,64,https://i.scdn.co/image/ab67616d000048510daeb1e722171b55b6772536,64,Али Окапов,6,artist,spotify:artist:0tQ7ils3KEbyqRhm0EyIun,,,,,,,,,,,,
https://open.spotify.com/artist/0w8JVGabaOruqd2iQnTr3B,,3,kenyan pop,,https://api.spotify.com/v1/artists/0w8JVGabaOruqd2iQnTr3B,0w8JVGabaOruqd2iQnTr3B,,,,,,,,,,XYZee,1,artist,spotify:artist:0w8JVGabaOruqd2iQnTr3B,,,,,,,,,,,,
https://open.spotify.com/artist/0wzVrcgdmr3lQdhJ7GUGfK,,24,kenyan pop,,https://api.spotify.com/v1/artists/0wzVrcgdmr3lQdhJ7GUGfK,0wzVrcgdmr3lQdhJ7GUGfK,640,https://i.scdn.co/image/ab67616d0000b273ad23c7abb5ac3f8ca6cbb654,640,300,https://i.scdn.co/image/ab67616d00001e02ad23c7abb5ac3f8ca6cbb654,300,64,https://i.scdn.co/image/ab67616d00004851ad23c7abb5ac3f8ca6cbb654,64,Kanjii,0,artist,spotify:artist:0wzVrcgdmr3lQdhJ7GUGfK,,,,,,,,,,,,
https://open.spotify.com/artist/11v2LuUyC12dnTZMR52FTK,,88,kashmiri pop,,https://api.spotify.com/v1/artists/11v2LuUyC12dnTZMR52FTK,11v2LuUyC12dnTZMR52FTK,640,https://i.scdn.co/image/ab67616d0000b273b3338ad192e9def3bea5394d,640,300,https://i.scdn.co/image/ab67616d00001e02b3338ad192e9def3bea5394d,300,64,https://i.scdn.co/image/ab67616d00004851b3338ad192e9def3bea5394d,64,Gulam Hassan Sofi,4,artist,spotify:artist:11v2LuUyC12dnTZMR52FTK,,,,,,,,,,,,
https://open.spotify.com/artist/12IANGYxPZkxmeu9McUg8M,,6651,kurdish pop,,https://api.spotify.com/v1/artists/12IANGYxPZkxmeu9McUg8M,12IANGYxPZkxmeu9McUg8M,640,https://i.scdn.co/image/ab67616d0000b273e4aaf7dfea7d0f620520eb5f,640,300,https://i.scdn.co/image/ab67616d00001e02e4aaf7dfea7d0f620520eb5f,300,64,https://i.scdn.co/image/ab67616d00004851e4aaf7dfea7d0f620520eb5f,64,Zozan,16,artist,spotify:artist:12IANGYxPZkxmeu9McUg8M,,,,,,,,,,,,
https://open.spotify.com/artist/13PfdJh6v1PAwenTsKMVnD,,38,kikuyu pop,,https://api.spotify.com/v1/artists/13PfdJh6v1PAwenTsKMVnD,13PfdJh6v1PAwenTsKMVnD,640,https://i.scdn.co/image/ab67616d0000b2733d804a93be8f859a598d6373,640,300,https://i.scdn.co/image/ab67616d00001e023d804a93be8f859a598d6373,300,64,https://i.scdn.co/image/ab67616d000048513d804a93be8f859a598d6373,64,Murimi Wakahalf,0,artist,spotify:artist:13PfdJh6v1PAwenTsKMVnD,,,,,,,,,,,,
https://open.spotify.com/artist/13kzuN42a1sjJ5N5B8cdt2,,1142,kazakh pop,,https://api.spotify.com/v1/artists/13kzuN42a1sjJ5N5B8cdt2,13kzuN42a1sjJ5N5B8cdt2,640,https://i.scdn.co/image/ab67616d0000b2736ab05d84c4295c0f7d7cc0b2,640,300,https://i.scdn.co/image/ab67616d00001e026ab05d84c4295c0f7d7cc0b2,300,64,https://i.scdn.co/image/ab67616d000048516ab05d84c4295c0f7d7cc0b2,64,Newton,2,artist,spotify:artist:13kzuN42a1sjJ5N5B8cdt2,,,,,,,,,,,,
https://open.spotify.com/artist/14KvoiphLvP8UmalvMqT49,,288,kashmiri pop,,https://api.spotify.com/v1/artists/14KvoiphLvP8UmalvMqT49,14KvoiphLvP8UmalvMqT49,640,https://i.scdn.co/image/a44d881b4999138b948dd714fae5ffa15650837d,640,320,https://i.scdn.co/image/962a024b30fa4c6deffee66eb1f35d447b3b5fee,320,160,https://i.scdn.co/image/a4c2924bd263cd4afab5fccb7d9450a43bc9bcc7,160,Kabul Bukhari,16,artist,spotify:artist:14KvoiphLvP8UmalvMqT49,,,,,,,,,,,,
https://open.spotify.com/artist/14iHdjNtt9QJ7CbE2f697O,,32,kashmiri pop,,https://api.spotify.com/v1/artists/14iHdjNtt9QJ7CbE2f697O,14iHdjNtt9QJ7CbE2f697O,640,https://i.scdn.co/image/06a0d9b726bd052768a9d8e0ace890e7ee5c3a35,640,320,https://i.scdn.co/image/7502455b86fca4bd170703d9e482a2fb97e7ed65,320,160,https://i.scdn.co/image/c8966f6c7bf9be9ce3a33fd0b62bdde8ab81f843,160,Shoaib Kadla,0,artist,spotify:artist:14iHdjNtt9QJ7CbE2f697O,,,,,,,,,,,,
https://open.spotify.com/artist/1ALSqzvl13pRiHxNJvgjff,,1330,k-pop,,https://api.spotify.com/v1/artists/1ALSqzvl13pRiHxNJvgjff,1ALSqzvl13pRiHxNJvgjff,,,,,,,,,,8Eight,3,artist,spotify:artist:1ALSqzvl13pRiHxNJvgjff,,,,,,,,,,,,
https://open.spotify.com/artist/1D1VZGHIwlZ4kCvaZlWF3n,,46,kikuyu pop,,https://api.spotify.com/v1/artists/1D1VZGHIwlZ4kCvaZlWF3n,1D1VZGHIwlZ4kCvaZlWF3n,,,,,,,,,,New Gatanga Sound,6,artist,spotify:artist:1D1VZGHIwlZ4kCvaZlWF3n,,,,,,,,,,,,
https://open.spotify.com/artist/1EM73yYZ31GbjBd8APqaLl,,16,kyrgyz pop,,https://api.spotify.com/v1/artists/1EM73yYZ31GbjBd8APqaLl,1EM73yYZ31GbjBd8APqaLl,640,https://i.scdn.co/image/ab67616d0000b273d994d017d801e6dfe90967b5,640,300,https://i.scdn.co/image/ab67616d00001e02d994d017d801e6dfe90967b5,300,64,https://i.scdn.co/image/ab67616d00004851d994d017d801e6dfe90967b5,64,Мирбек Иманбеков,0,artist,spotify:artist:1EM73yYZ31GbjBd8APqaLl,,,,,,,,,,,,
https://open.spotify.com/artist/1Eb050x9Psd07WKGd0aEAc,,263,kyrgyz pop,,https://api.spotify.com/v1/artists/1Eb050x9Psd07WKGd0aEAc,1Eb050x9Psd07WKGd0aEAc,640,https://i.scdn.co/image/ab67616d0000b273776579060a3c682b34cd72e7,640,300,https://i.scdn.co/image/ab67616d00001e02776579060a3c682b34cd72e7,300,64,https://i.scdn.co/image/ab67616d00004851776579060a3c682b34cd72e7,64,Аваз Акимов,10,artist,spotify:artist:1Eb050x9Psd07WKGd0aEAc,,,,,,,,,,,,
https://open.spotify.com/artist/1L8sUSPL6yCTeWXpVj91Fi,,690,kurdish pop,,https://api.spotify.com/v1/artists/1L8sUSPL6yCTeWXpVj91Fi,1L8sUSPL6yCTeWXpVj91Fi,640,https://i.scdn.co/image/bf678f1a4e11685d483fc3384a8632238e9e2f15,640,320,https://i.scdn.co/image/443b9db02fab3b45ec4a5ef09d85d7219eb298e3,320,160,https://i.scdn.co/image/98de1a8dbff9d022593b14183809318e0e85e5dd,160,Hasan Yıldırım,20,artist,spotify:artist:1L8sUSPL6yCTeWXpVj91Fi,,,,,,,,,,,,
https://open.spotify.com/artist/1N9pnyUVN7ouoRx9U5kM3P,,5,kyrgyz pop,,https://api.spotify.com/v1/artists/1N9pnyUVN7ouoRx9U5kM3P,1N9pnyUVN7ouoRx9U5kM3P,,,,,,,,,,Назгуль Токтакунова,0,artist,spotify:artist:1N9pnyUVN7ouoRx9U5kM3P,,,,,,,,,,,,
https://open.spotify.com/artist/1RjK35DOn1kmFnuU4tm8yV,,182,kyrgyz pop,,https://api.spotify.com/v1/artists/1RjK35DOn1kmFnuU4tm8yV,1RjK35DOn1kmFnuU4tm8yV,640,https://i.scdn.co/image/ab67616d0000b273e32ff3a0baf38ebac87ad09a,640,300,https://i.scdn.co/image/ab67616d00001e02e32ff3a0baf38ebac87ad09a,300,64,https://i.scdn.co/image/ab67616d00004851e32ff3a0baf38ebac87ad09a,64,Абир Касенов,10,artist,spotify:artist:1RjK35DOn1kmFnuU4tm8yV,,,,,,,,,,,,
https://open.spotify.com/artist/1YF5lB4AGIImpfVz4OYJwM,,83,kosovan pop,,https://api.spotify.com/v1/artists/1YF5lB4AGIImpfVz4OYJwM,1YF5lB4AGIImpfVz4OYJwM,640,https://i.scdn.co/image/ab67616d0000b27383d92ff24a20e2a034aa52d6,640,300,https://i.scdn.co/image/ab67616d00001e0283d92ff24a20e2a034aa52d6,300,64,https://i.scdn.co/image/ab67616d0000485183d92ff24a20e2a034aa52d6,64,Afërdita Dreshaj,5,artist,spotify:artist:1YF5lB4AGIImpfVz4OYJwM,,,,,,,,,,,,
https://open.spotify.com/artist/1aNKfdSnF0q8la2P8qgTzN,,5302,kurdish pop,,https://api.spotify.com/v1/artists/1aNKfdSnF0q8la2P8qgTzN,1aNKfdSnF0q8la2P8qgTzN,640,https://i.scdn.co/image/ab67616d0000b27380be52a1fbf533b0e2d6ebd1,640,300,https://i.scdn.co/image/ab67616d00001e0280be52a1fbf533b0e2d6ebd1,300,64,https://i.scdn.co/image/ab67616d0000485180be52a1fbf533b0e2d6ebd1,64,Abidin Biter,26,artist,spotify:artist:1aNKfdSnF0q8la2P8qgTzN,,,,,,,,,,,,
https://open.spotify.com/artist/1ffLFisZWCqDobPzRmJ5ZQ,,1012,kurdish pop,,https://api.spotify.com/v1/artists/1ffLFisZWCqDobPzRmJ5ZQ,1ffLFisZWCqDobPzRmJ5ZQ,640,https://i.scdn.co/image/ab67616d0000b273a21cef052bc836ab5b4f39a5,640,300,https://i.scdn.co/image/ab67616d00001e02a21cef052bc836ab5b4f39a5,300,64,https://i.scdn.co/image/ab67616d00004851a21cef052bc836ab5b4f39a5,64,Murad Demir,18,artist,spotify:artist:1ffLFisZWCqDobPzRmJ5ZQ,,,,,,,,,,,,
https://open.spotify.com/artist/1hpGEwXoTdqSENMqcd7QB5,,7,kenyan pop,,https://api.spotify.com/v1/artists/1hpGEwXoTdqSENMqcd7QB5,1hpGEwXoTdqSENMqcd7QB5,,,,,,,,,,Nita Hungu,0,artist,spotify:artist:1hpGEwXoTdqSENMqcd7QB5,,,,,,,,,,,,
https://open.spotify.com/artist/1ikWj2BVRRdUDV7hGsEaIY,,896,kurdish pop,,https://api.spotify.com/v1/artists/1ikWj2BVRRdUDV7hGsEaIY,1ikWj2BVRRdUDV7hGsEaIY,640,https://i.scdn.co/image/ab67616d0000b2736496391bc0d86b597ee0782a,640,300,https://i.scdn.co/image/ab67616d00001e026496391bc0d86b597ee0782a,300,64,https://i.scdn.co/image/ab67616d000048516496391bc0d86b597ee0782a,64,Xesan Esed,17,artist,spotify:artist:1ikWj2BVRRdUDV7hGsEaIY,,,,,,,,,,,,
https://open.spotify.com/artist/1klEoY9MIFdsmA2bCuG4BA,,1924,kurdish pop,,https://api.spotify.com/v1/artists/1klEoY9MIFdsmA2bCuG4BA,1klEoY9MIFdsmA2bCuG4BA,640,https://i.scdn.co/image/ab67616d0000b2732987b98b03f4f327de4883b9,640,300,https://i.scdn.co/image/ab67616d00001e022987b98b03f4f327de4883b9,300,64,https://i.scdn.co/image/ab67616d000048512987b98b03f4f327de4883b9,64,Grup Doğanay,27,artist,spotify:artist:1klEoY9MIFdsmA2bCuG4BA,,,,,,,,,,,,
https://open.spotify.com/artist/1l2O926MJtrHhSgDGRayJ4,,51,kenyan pop,,https://api.spotify.com/v1/artists/1l2O926MJtrHhSgDGRayJ4,1l2O926MJtrHhSgDGRayJ4,,,,,,,,,,K-Rupt,4,artist,spotify:artist:1l2O926MJtrHhSgDGRayJ4,,,,,,,,,,,,
https://open.spotify.com/artist/1lL2wkbaaSAmxB2yhYmqlV,,11,kyrgyz pop,,https://api.spotify.com/v1/artists/1lL2wkbaaSAmxB2yhYmqlV,1lL2wkbaaSAmxB2yhYmqlV,640,https://i.scdn.co/image/ab67616d0000b273531ee3129416588244fc869f,640,300,https://i.scdn.co/image/ab67616d00001e02531ee3129416588244fc869f,300,64,https://i.scdn.co/image/ab67616d00004851531ee3129416588244fc869f,64,Загир Сатыров,1,artist,spotify:artist:1lL2wkbaaSAmxB2yhYmqlV,,,,,,,,,,,,
https://open.spotify.com/artist/1lsHRaOLNJnnRGTw5EO8zG,,3,kosovan pop,,https://api.spotify.com/v1/artists/1lsHRaOLNJnnRGTw5EO8zG,1lsHRaOLNJnnRGTw5EO8zG,640,https://i.scdn.co/image/ab67616d0000b273a66d76fb12b8855c2b5873da,640,300,https://i.scdn.co/image/ab67616d00001e02a66d76fb12b8855c2b5873da,300,64,https://i.scdn.co/image/ab67616d00004851a66d76fb12b8855c2b5873da,64,Mark Marku,0,artist,spotify:artist:1lsHRaOLNJnnRGTw5EO8zG,,,,,,,,,,,,
https://open.spotify.com/artist/1mWUik41vA4D8Go09En087,,23,kenyan pop,,https://api.spotify.com/v1/artists/1mWUik41vA4D8Go09En087,1mWUik41vA4D8Go09En087,,,,,,,,,,TID,2,artist,spotify:artist:1mWUik41vA4D8Go09En087,,,,,,,,,,,,
https://open.spotify.com/artist/1n2c6DjhrVkRxQ18dGhc7v,,35,kenyan pop,,https://api.spotify.com/v1/artists/1n2c6DjhrVkRxQ18dGhc7v,1n2c6DjhrVkRxQ18dGhc7v,640,https://i.scdn.co/image/ab67616d0000b273c57cf98727dce1d4f626aeb8,640,300,https://i.scdn.co/image/ab67616d00001e02c57cf98727dce1d4f626aeb8,300,64,https://i.scdn.co/image/ab67616d00004851c57cf98727dce1d4f626aeb8,64,Mighty King Kong,1,artist,spotify:artist:1n2c6DjhrVkRxQ18dGhc7v,,,,,,,,,,,,
https://open.spotify.com/artist/1oho82Suo8nHiOOvt8M2A5,,344,korean pop,,https://api.spotify.com/v1/artists/1oho82Suo8nHiOOvt8M2A5,1oho82Suo8nHiOOvt8M2A5,640,https://i.scdn.co/image/ab67616d0000b273d79f3bf5f41aeb469fa98651,640,300,https://i.scdn.co/image/ab67616d00001e02d79f3bf5f41aeb469fa98651,300,64,https://i.scdn.co/image/ab67616d00004851d79f3bf5f41aeb469fa98651,64,Eungaeun,8,artist,spotify:artist:1oho82Suo8nHiOOvt8M2A5,,,,,,,,,,,,
https://open.spotify.com/artist/1p2CKfXVhbUQ8LgkuQxeaL,,1091,kashmiri pop,,https://api.spotify.com/v1/artists/1p2CKfXVhbUQ8LgkuQxeaL,1p2CKfXVhbUQ8LgkuQxeaL,640,https://i.scdn.co/image/aee60c170e774ed6620c899e9b8f42323ad49f24,640,320,https://i.scdn.co/image/1fa5f1c1b550095adbc8d46ef368450a1dc2752b,320,160,https://i.scdn.co/image/622ab59e684d0ae91283fff9725add7fe241fcf0,160,ishfaq kawa,24,artist,spotify:artist:1p2CKfXVhbUQ8LgkuQxeaL,,,,,,,,,,,,
https://open.spotify.com/artist/1pYLFXMKrDr4fl6rh33Uri,,15,kenyan pop,,https://api.spotify.com/v1/artists/1pYLFXMKrDr4fl6rh33Uri,1pYLFXMKrDr4fl6rh33Uri,,,,,,,,,,Boby Mapesa,0,artist,spotify:artist:1pYLFXMKrDr4fl6rh33Uri,,,,,,,,,,,,
https://open.spotify.com/artist/1qurvsn0OMdBqYxP5mN1Du,,81,kosovan pop,,https://api.spotify.com/v1/artists/1qurvsn0OMdBqYxP5mN1Du,1qurvsn0OMdBqYxP5mN1Du,640,https://i.scdn.co/image/ab67616d0000b27338057d71c4f9d40da0731199,640,300,https://i.scdn.co/image/ab67616d00001e0238057d71c4f9d40da0731199,300,64,https://i.scdn.co/image/ab67616d0000485138057d71c4f9d40da0731199,64,Dhurata Ahmetaj,2,artist,spotify:artist:1qurvsn0OMdBqYxP5mN1Du,,,,,,,,,,,,
https://open.spotify.com/artist/1rIYD81SU3XiGkiEKG5IzA,,18,kazakh pop,,https://api.spotify.com/v1/artists/1rIYD81SU3XiGkiEKG5IzA,1rIYD81SU3XiGkiEKG5IzA,640,https://i.scdn.co/image/ab67616d0000b273e986cfea0a8980da6fc579ce,640,300,https://i.scdn.co/image/ab67616d00001e02e986cfea0a8980da6fc579ce,300,64,https://i.scdn.co/image/ab67616d00004851e986cfea0a8980da6fc579ce,64,Əбдіжаппар Əлқожа,1,artist,spotify:artist:1rIYD81SU3XiGkiEKG5IzA,,,,,,,,,,,,
https://open.spotify.com/artist/1rSWjgg6GsYiWknn3f5xNO,,14,kashmiri pop,,https://api.spotify.com/v1/artists/1rSWjgg6GsYiWknn3f5xNO,1rSWjgg6GsYiWknn3f5xNO,,,,,,,,,,Shaukat Ahmad,3,artist,spotify:artist:1rSWjgg6GsYiWknn3f5xNO,,,,,,,,,,,,
https://open.spotify.com/artist/1tADRUdqxVTm8IWHEBnJc6,,43,kyrgyz pop,,https://api.spotify.com/v1/artists/1tADRUdqxVTm8IWHEBnJc6,1tADRUdqxVTm8IWHEBnJc6,640,https://i.scdn.co/image/ab67616d0000b27375713ef21ea3acc314d6877b,640,300,https://i.scdn.co/image/ab67616d00001e0275713ef21ea3acc314d6877b,300,64,https://i.scdn.co/image/ab67616d0000485175713ef21ea3acc314d6877b,64,Кайрат Кыргыз,2,artist,spotify:artist:1tADRUdqxVTm8IWHEBnJc6,,,,,,,,,,,,
https://open.spotify.com/artist/1uSsV20JxPyZ5j80DFfZTs,,1418,kazakh pop,,https://api.spotify.com/v1/artists/1uSsV20JxPyZ5j80DFfZTs,1uSsV20JxPyZ5j80DFfZTs,640,https://i.scdn.co/image/ab67616d0000b27349d1a96ddee2a57303b009de,640,300,https://i.scdn.co/image/ab67616d00001e0249d1a96ddee2a57303b009de,300,64,https://i.scdn.co/image/ab67616d0000485149d1a96ddee2a57303b009de,64,2Rar,19,artist,spotify:artist:1uSsV20JxPyZ5j80DFfZTs,,,,,,,,,,,,
https://open.spotify.com/artist/1vZp8n9aHIlORJaIQ1wqcy,,24,kenyan pop,,https://api.spotify.com/v1/artists/1vZp8n9aHIlORJaIQ1wqcy,1vZp8n9aHIlORJaIQ1wqcy,640,https://i.scdn.co/image/ab67616d0000b273143b15f1a5ed0cbad1f8dee5,640,300,https://i.scdn.co/image/ab67616d00001e02143b15f1a5ed0cbad1f8dee5,300,64,https://i.scdn.co/image/ab67616d00004851143b15f1a5ed0cbad1f8dee5,64,The Kansoul,0,artist,spotify:artist:1vZp8n9aHIlORJaIQ1wqcy,,,,,,,,,,,,
https://open.spotify.com/artist/1yFu4hye6zZEeQygyqtzfq,,1254,kurdish pop,,https://api.spotify.com/v1/artists/1yFu4hye6zZEeQygyqtzfq,1yFu4hye6zZEeQygyqtzfq,640,https://i.scdn.co/image/ab67616d0000b27316d29fe204cef93be0f946ad,640,300,https://i.scdn.co/image/ab67616d00001e0216d29fe204cef93be0f946ad,300,64,https://i.scdn.co/image/ab67616d0000485116d29fe204cef93be0f946ad,64,Stranbej Yusuf,21,artist,spotify:artist:1yFu4hye6zZEeQygyqtzfq,,,,,,,,,,,,
https://open.spotify.com/artist/1yHWmPecssjsBv75CW6oTX,,12,kenyan pop,,https://api.spotify.com/v1/artists/1yHWmPecssjsBv75CW6oTX,1yHWmPecssjsBv75CW6oTX,640,https://i.scdn.co/image/ab67616d0000b273c81dd8dce9977f82f8a28f79,640,300,https://i.scdn.co/image/ab67616d00001e02c81dd8dce9977f82f8a28f79,300,64,https://i.scdn.co/image/ab67616d00004851c81dd8dce9977f82f8a28f79,64,Madini Classic,2,artist,spotify:artist:1yHWmPecssjsBv75CW6oTX,,,,,,,,,,,,
https://open.spotify.com/artist/1yPEvrZ7XrctoYZOa51C52,,33,kenyan pop,,https://api.spotify.com/v1/artists/1yPEvrZ7XrctoYZOa51C52,1yPEvrZ7XrctoYZOa51C52,640,https://i.scdn.co/image/ab67616d0000b273733ec94a11776dff87150963,640,300,https://i.scdn.co/image/ab67616d00001e02733ec94a11776dff87150963,300,64,https://i.scdn.co/image/ab67616d00004851733ec94a11776dff87150963,64,Jay A,11,artist,spotify:artist:1yPEvrZ7XrctoYZOa51C52,,,,,,,,,,,,
https://open.spotify.com/artist/20HLiMf5KXjArqqk8Z2EYq,,202,kashmiri pop,,https://api.spotify.com/v1/artists/20HLiMf5KXjArqqk8Z2EYq,20HLiMf5KXjArqqk8Z2EYq,640,https://i.scdn.co/image/f0cc3f170e2820792c3703508d0ac9ead5e2b231,640,320,https://i.scdn.co/image/71647ef17de00778c90033b4581ef72fe89d1dd2,320,160,https://i.scdn.co/image/5e74c7f6dfef2b8a08e2bae31b83fe5b9a5a63bd,160,Chinar Music,15,artist,spotify:artist:20HLiMf5KXjArqqk8Z2EYq,,,,,,,,,,,,
https://open.spotify.com/artist/233jm4r9wAjveOLoe10lWN,,42,kenyan pop,,https://api.spotify.com/v1/artists/233jm4r9wAjveOLoe10lWN,233jm4r9wAjveOLoe10lWN,640,https://i.scdn.co/image/ab67616d0000b273f9f5d2bcb922755dd76a1d8a,640,300,https://i.scdn.co/image/ab67616d00001e02f9f5d2bcb922755dd76a1d8a,300,64,https://i.scdn.co/image/ab67616d00004851f9f5d2bcb922755dd76a1d8a,64,Jimwat,2,artist,spotify:artist:233jm4r9wAjveOLoe10lWN,,,,,,,,,,,,
https://open.spotify.com/artist/23i12RoRE73dAx2tHQgIad,,57,kyrgyz pop,,https://api.spotify.com/v1/artists/23i12RoRE73dAx2tHQgIad,23i12RoRE73dAx2tHQgIad,,,,,,,,,,Гульжигит Калыков,0,artist,spotify:artist:23i12RoRE73dAx2tHQgIad,,,,,,,,,,,,
https://open.spotify.com/artist/23vxlVnnmfGiUmJDknDfGM,,12,kyrgyz pop,,https://api.spotify.com/v1/artists/23vxlVnnmfGiUmJDknDfGM,23vxlVnnmfGiUmJDknDfGM,640,https://i.scdn.co/image/ab67616d0000b273d95cff029d727fde5c3bac06,640,300,https://i.scdn.co/image/ab67616d00001e02d95cff029d727fde5c3bac06,300,64,https://i.scdn.co/image/ab67616d00004851d95cff029d727fde5c3bac06,64,Бек Исраилов,0,artist,spotify:artist:23vxlVnnmfGiUmJDknDfGM,,,,,,,,,,,,
https://open.spotify.com/artist/24Vbvg47CyQYn9XSYoKm5r,,663,kazakh pop,,https://api.spotify.com/v1/artists/24Vbvg47CyQYn9XSYoKm5r,24Vbvg47CyQYn9XSYoKm5r,640,https://i.scdn.co/image/ab67616d0000b2730297f64ac1046f3f8733eed5,640,300,https://i.scdn.co/image/ab67616d00001e020297f64ac1046f3f8733eed5,300,64,https://i.scdn.co/image/ab67616d000048510297f64ac1046f3f8733eed5,64,Беркут,4,artist,spotify:artist:24Vbvg47CyQYn9XSYoKm5r,,,,,,,,,,,,
https://open.spotify.com/artist/24l47IufZBlgYCBagw0qeU,,244,kyrgyz pop,,https://api.spotify.com/v1/artists/24l47IufZBlgYCBagw0qeU,24l47IufZBlgYCBagw0qeU,640,https://i.scdn.co/image/ab67616d0000b27349addc339b82b686c38c0f8c,640,300,https://i.scdn.co/image/ab67616d00001e0249addc339b82b686c38c0f8c,300,64,https://i.scdn.co/image/ab67616d0000485149addc339b82b686c38c0f8c,64,Омар,2,artist,spotify:artist:24l47IufZBlgYCBagw0qeU,,,,,,,,,,,,
